"ano_final","trimestre","mediana_variacao","obs"
2013,1,0.0199266055786275,4843
2013,2,0.0196154437530695,5158
2013,3,0.00390663810508237,5071
2013,4,0.0182873152445295,4833
2014,1,0.00801840289764739,5055
2014,2,-0.0014542649176407,5019
2014,3,-0.0177734384098864,5029
2014,4,-0.0326269379067199,5070
2015,1,-0.0432909984774796,5078
2015,2,-0.0771266684830265,5196
2015,3,-0.0937580033023238,5302
2015,4,-0.0988461801353115,5569
2016,1,-0.0997922943644542,5259
2016,2,-0.0609454692215476,5505
2016,3,-0.0639733344948803,5646
2016,4,-0.0194467024725113,5719
2017,1,-0.00668279953716515,5611
2017,2,0.0135418849922399,5478
2017,3,-0.0199650570213117,5764
2017,4,-0.0219082616697431,5939
2018,1,-0.0279108660681665,5695
2018,2,-0.0344831069168735,5645
2018,3,-0.0410987141597541,5470
2018,4,-0.0378250781658611,5608
2019,1,-0.0333470987093547,5479
2019,2,-0.0357505237022361,5441
2019,3,-0.0241580538552452,5221
2019,4,-0.0258521581906749,5129
2020,1,-0.035351726421619,4867
2020,2,-0.0121847390754294,4290
2020,3,-0.0186996373046203,4271
2020,4,-0.0360220606350386,4419
2021,1,-0.0502666767374187,3562
2021,2,-0.0737353488256904,1556
2021,3,-0.101355242100057,2331
2021,4,-0.104461982760423,1996
2022,1,-0.0913585812878071,2242
2022,2,-0.0370124060993911,3101
2022,3,0.0106763191978825,3910
2022,4,0.0527493921283322,4522
2023,1,0.0154995719780957,4674
2023,2,0.040023968576127,4909
2023,3,-0.0137683335513577,5025
2023,4,-0.0440777522034597,4551
2024,1,0.000509117569045345,4809
2024,2,0.0175424365943385,5056
2024,3,5.16393654741968e-05,5073
2024,4,-0.00519999451957408,4883
2025,1,-0.00765393018181526,4893
2025,2,0.0107636411465645,4905
