"ano_final","trimestre","mediana_variacao","obs"
2013,1,0.016225069025267,89
2013,2,-0.0298150182822038,113
2013,3,0.0216078576154189,125
2013,4,0.0659210255379851,122
2014,1,-0.00822012679412141,127
2014,2,0.00527565428133545,165
2014,3,-0.00147696601161061,152
2014,4,-0.0586195371159882,147
2015,1,0.0322189797728793,187
2015,2,-0.00463657971711965,190
2015,3,0.00705497669587212,215
2015,4,0.00410063427487037,208
2016,1,-0.0818752954804324,195
2016,2,-0.0182588710516729,255
2016,3,-0.0440983422636108,230
2016,4,-0.0600763874905614,256
2017,1,0.0492677311625381,237
2017,2,-0.00259910962104738,235
2017,3,0.0462681309657878,252
2017,4,0.0385613007658117,237
2018,1,-0.00949566797199728,240
2018,2,-0.0255171802501498,213
2018,3,-0.00398196160876603,227
2018,4,-0.0195272561178788,220
2019,1,-0.0345390657358486,216
2019,2,-0.039799326613059,203
2019,3,-0.0281561790476148,262
2019,4,-0.0171252790641184,224
2020,1,-0.0303582820186634,207
2020,2,-0.0148132926518585,174
2020,3,-0.0225177340499983,200
2020,4,-0.034980119005818,188
2021,1,-0.0496207438205684,174
2021,2,-0.0752088892657935,78
2021,3,-0.0881979350142759,102
2021,4,-0.0839366740895537,82
2022,1,-0.0945193593511578,69
2022,2,-0.0447922993279319,101
2022,3,0.0357779748536592,152
2022,4,-0.0190179027699402,167
2023,1,-0.00585364007740469,164
2023,2,0.0438799135489353,166
2023,3,0.118220078599075,155
2023,4,0.00295782327445669,160
2024,1,-0.0199787795821599,157
2024,2,-0.0355699026449181,172
2024,3,-0.0370933185603943,164
2024,4,0.00995157698387455,175
2025,1,0.0234008718838026,177
2025,2,0.0208223272396452,197
